Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,32,16,96,8,3,3,402502,0.4025
GPU0,static,1,18874368,589824,10,1,32,16,96,8,3,3,215926103,215.9261
GPU1,static,1,18874368,589824,10,1,32,16,96,8,3,3,431677265,431.6773
GPU2,static,1,18874368,589824,10,1,32,16,96,8,3,3,431689248,431.6892
GPU4,static,1,18874368,589824,10,1,32,16,96,8,3,3,431721184,431.7212
GPU5,static,1,18874368,589824,10,1,32,16,96,8,3,3,432285563,432.2856
GPU3,static,1,18874368,589824,10,1,32,16,96,8,3,3,432363118,432.3631
GPU2,dynamic,1,18874368,589824,10,1,32,16,96,8,3,3,215730623,215.7306
GPU1,dynamic,1,18874368,589824,10,1,32,16,96,8,3,3,215731663,215.7317
GPU4,dynamic,1,18874368,589824,10,1,32,16,96,8,3,3,215743381,215.7434
GPU0,dynamic,1,18874368,589824,10,1,32,16,96,8,3,3,215771684,215.7717
GPU3,dynamic,1,18874368,589824,10,1,32,16,96,8,3,3,216390103,216.3901
GPU5,dynamic,1,18874368,589824,10,1,32,16,96,8,3,3,216435715,216.4357
GPU2,guided,1,18874368,589824,10,1,32,16,96,8,3,3,215731387,215.7314
GPU1,guided,1,18874368,589824,10,1,32,16,96,8,3,3,215732320,215.7323
GPU0,guided,1,18874368,589824,10,1,32,16,96,8,3,3,215741107,215.7411
GPU4,guided,1,18874368,589824,10,1,32,16,96,8,3,3,215744866,215.7449
GPU3,guided,1,18874368,589824,10,1,32,16,96,8,3,3,216348182,216.3482
GPU5,guided,1,18874368,589824,10,1,32,16,96,8,3,3,216411581,216.4116
GPU2,static,2,18874368,589824,10,1,32,16,96,8,3,3,6811874,6.8119
GPU4,static,2,18874368,589824,10,1,32,16,96,8,3,3,6814379,6.8144
GPU1,static,2,18874368,589824,10,1,32,16,96,8,3,3,6814870,6.8149
GPU0,static,2,18874368,589824,10,1,32,16,96,8,3,3,6815747,6.8157
GPU5,static,2,18874368,589824,10,1,32,16,96,8,3,3,6832253,6.8323
GPU3,static,2,18874368,589824,10,1,32,16,96,8,3,3,6834462,6.8345
GPU2,dynamic,2,18874368,589824,10,1,32,16,96,8,3,3,6807816,6.8078
GPU0,dynamic,2,18874368,589824,10,1,32,16,96,8,3,3,6810218,6.8102
GPU4,dynamic,2,18874368,589824,10,1,32,16,96,8,3,3,6811092,6.8111
GPU1,dynamic,2,18874368,589824,10,1,32,16,96,8,3,3,6811253,6.8113
GPU3,dynamic,2,18874368,589824,10,1,32,16,96,8,3,3,6829445,6.8294
GPU5,dynamic,2,18874368,589824,10,1,32,16,96,8,3,3,6830183,6.8302
GPU0,guided,2,18874368,589824,10,1,32,16,96,8,3,3,6807742,6.8077
GPU1,guided,2,18874368,589824,10,1,32,16,96,8,3,3,6809073,6.8091
GPU2,guided,2,18874368,589824,10,1,32,16,96,8,3,3,6809348,6.8093
GPU4,guided,2,18874368,589824,10,1,32,16,96,8,3,3,6810093,6.8101
GPU3,guided,2,18874368,589824,10,1,32,16,96,8,3,3,6828915,6.8289
GPU5,guided,2,18874368,589824,10,1,32,16,96,8,3,3,6830529,6.8305
