Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,16,80,32,2,3,3,172647,0.1726
GPU0,static,1,3932160,491520,10,1,16,80,32,2,3,3,47909004,47.9090
GPU2,static,1,3932160,491520,10,1,16,80,32,2,3,3,95455500,95.4555
GPU3,static,1,3932160,491520,10,1,16,80,32,2,3,3,95496284,95.4963
GPU5,static,1,3932160,491520,10,1,16,80,32,2,3,3,95514251,95.5143
GPU4,static,1,3932160,491520,10,1,16,80,32,2,3,3,95664876,95.6649
GPU1,static,1,3932160,491520,10,1,16,80,32,2,3,3,95679529,95.6795
GPU2,dynamic,1,3932160,491520,10,1,16,80,32,2,3,3,47532701,47.5327
GPU3,dynamic,1,3932160,491520,10,1,16,80,32,2,3,3,47535929,47.5359
GPU5,dynamic,1,3932160,491520,10,1,16,80,32,2,3,3,47570273,47.5703
GPU4,dynamic,1,3932160,491520,10,1,16,80,32,2,3,3,47733087,47.7331
GPU0,dynamic,1,3932160,491520,10,1,16,80,32,2,3,3,47748509,47.7485
GPU1,dynamic,1,3932160,491520,10,1,16,80,32,2,3,3,47749279,47.7493
GPU2,guided,1,3932160,491520,10,1,16,80,32,2,3,3,47530561,47.5306
GPU3,guided,1,3932160,491520,10,1,16,80,32,2,3,3,47537033,47.5370
GPU5,guided,1,3932160,491520,10,1,16,80,32,2,3,3,47549435,47.5494
GPU0,guided,1,3932160,491520,10,1,16,80,32,2,3,3,47714240,47.7142
GPU4,guided,1,3932160,491520,10,1,16,80,32,2,3,3,47738210,47.7382
GPU1,guided,1,3932160,491520,10,1,16,80,32,2,3,3,47750029,47.7500
GPU3,static,2,3932160,491520,10,1,16,80,32,2,3,3,2991142,2.9911
GPU2,static,2,3932160,491520,10,1,16,80,32,2,3,3,2992137,2.9921
GPU5,static,2,3932160,491520,10,1,16,80,32,2,3,3,2992889,2.9929
GPU0,static,2,3932160,491520,10,1,16,80,32,2,3,3,3001754,3.0018
GPU4,static,2,3932160,491520,10,1,16,80,32,2,3,3,3004330,3.0043
GPU1,static,2,3932160,491520,10,1,16,80,32,2,3,3,3005598,3.0056
GPU3,dynamic,2,3932160,491520,10,1,16,80,32,2,3,3,2989931,2.9899
GPU2,dynamic,2,3932160,491520,10,1,16,80,32,2,3,3,2990955,2.9910
GPU5,dynamic,2,3932160,491520,10,1,16,80,32,2,3,3,2992304,2.9923
GPU0,dynamic,2,3932160,491520,10,1,16,80,32,2,3,3,3001622,3.0016
GPU4,dynamic,2,3932160,491520,10,1,16,80,32,2,3,3,3003583,3.0036
GPU1,dynamic,2,3932160,491520,10,1,16,80,32,2,3,3,3004898,3.0049
GPU2,guided,2,3932160,491520,10,1,16,80,32,2,3,3,2989104,2.9891
GPU3,guided,2,3932160,491520,10,1,16,80,32,2,3,3,2989817,2.9898
GPU5,guided,2,3932160,491520,10,1,16,80,32,2,3,3,2990500,2.9905
GPU0,guided,2,3932160,491520,10,1,16,80,32,2,3,3,3002055,3.0021
GPU4,guided,2,3932160,491520,10,1,16,80,32,2,3,3,3002991,3.0030
GPU1,guided,2,3932160,491520,10,1,16,80,32,2,3,3,3004379,3.0044
GPU3,static,3,3932160,491520,10,1,16,80,32,2,3,3,45607,0.0456
GPU4,static,3,3932160,491520,10,1,16,80,32,2,3,3,47239,0.0472
GPU2,static,3,3932160,491520,10,1,16,80,32,2,3,3,48048,0.0480
GPU5,static,3,3932160,491520,10,1,16,80,32,2,3,3,48620,0.0486
GPU1,static,3,3932160,491520,10,1,16,80,32,2,3,3,49052,0.0491
GPU0,static,3,3932160,491520,10,1,16,80,32,2,3,3,49166,0.0492
