Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,32,96,1,96,4,3,3,100020,0.1000
GPU0,static,1,56623104,3538944,10,32,96,1,96,4,3,3,21016454,21.0165
GPU3,static,1,56623104,3538944,10,32,96,1,96,4,3,3,41874521,41.8745
GPU1,static,1,56623104,3538944,10,32,96,1,96,4,3,3,41879375,41.8794
GPU2,static,1,56623104,3538944,10,32,96,1,96,4,3,3,41883827,41.8838
GPU5,static,1,56623104,3538944,10,32,96,1,96,4,3,3,41925282,41.9253
GPU4,static,1,56623104,3538944,10,32,96,1,96,4,3,3,41970763,41.9708
GPU2,dynamic,1,56623104,3538944,10,32,96,1,96,4,3,3,20811072,20.8111
GPU1,dynamic,1,56623104,3538944,10,32,96,1,96,4,3,3,20812704,20.8127
GPU3,dynamic,1,56623104,3538944,10,32,96,1,96,4,3,3,20816461,20.8165
GPU0,dynamic,1,56623104,3538944,10,32,96,1,96,4,3,3,20851360,20.8514
GPU5,dynamic,1,56623104,3538944,10,32,96,1,96,4,3,3,20868203,20.8682
GPU4,dynamic,1,56623104,3538944,10,32,96,1,96,4,3,3,20918759,20.9188
GPU2,guided,1,56623104,3538944,10,32,96,1,96,4,3,3,20808933,20.8089
GPU3,guided,1,56623104,3538944,10,32,96,1,96,4,3,3,20816504,20.8165
GPU0,guided,1,56623104,3538944,10,32,96,1,96,4,3,3,20820046,20.8200
GPU1,guided,1,56623104,3538944,10,32,96,1,96,4,3,3,20822367,20.8224
GPU5,guided,1,56623104,3538944,10,32,96,1,96,4,3,3,20865189,20.8652
GPU4,guided,1,56623104,3538944,10,32,96,1,96,4,3,3,20908832,20.9088
GPU2,static,2,56623104,3538944,10,32,96,1,96,4,3,3,241043,0.2410
GPU5,static,2,56623104,3538944,10,32,96,1,96,4,3,3,246154,0.2462
GPU4,static,2,56623104,3538944,10,32,96,1,96,4,3,3,249083,0.2491
GPU1,static,2,56623104,3538944,10,32,96,1,96,4,3,3,249627,0.2496
GPU3,static,2,56623104,3538944,10,32,96,1,96,4,3,3,249727,0.2497
GPU0,static,2,56623104,3538944,10,32,96,1,96,4,3,3,249893,0.2499
GPU1,dynamic,2,56623104,3538944,10,32,96,1,96,4,3,3,240264,0.2403
GPU2,dynamic,2,56623104,3538944,10,32,96,1,96,4,3,3,241462,0.2415
GPU3,dynamic,2,56623104,3538944,10,32,96,1,96,4,3,3,249009,0.2490
GPU4,dynamic,2,56623104,3538944,10,32,96,1,96,4,3,3,249536,0.2495
GPU0,dynamic,2,56623104,3538944,10,32,96,1,96,4,3,3,249633,0.2496
GPU5,dynamic,2,56623104,3538944,10,32,96,1,96,4,3,3,249805,0.2498
GPU3,guided,2,56623104,3538944,10,32,96,1,96,4,3,3,239923,0.2399
GPU4,guided,2,56623104,3538944,10,32,96,1,96,4,3,3,247983,0.2480
GPU2,guided,2,56623104,3538944,10,32,96,1,96,4,3,3,248717,0.2487
GPU1,guided,2,56623104,3538944,10,32,96,1,96,4,3,3,248885,0.2489
GPU0,guided,2,56623104,3538944,10,32,96,1,96,4,3,3,249252,0.2493
GPU5,guided,2,56623104,3538944,10,32,96,1,96,4,3,3,249493,0.2495
GPU3,static,3,56623104,3538944,10,32,96,1,96,4,3,3,239965,0.2400
GPU1,static,3,56623104,3538944,10,32,96,1,96,4,3,3,242818,0.2428
GPU2,static,3,56623104,3538944,10,32,96,1,96,4,3,3,247977,0.2480
GPU5,static,3,56623104,3538944,10,32,96,1,96,4,3,3,248156,0.2482
GPU4,static,3,56623104,3538944,10,32,96,1,96,4,3,3,248326,0.2483
GPU0,static,3,56623104,3538944,10,32,96,1,96,4,3,3,248423,0.2484
GPU1,dynamic,3,56623104,3538944,10,32,96,1,96,4,3,3,241178,0.2412
GPU5,dynamic,3,56623104,3538944,10,32,96,1,96,4,3,3,246232,0.2462
GPU3,dynamic,3,56623104,3538944,10,32,96,1,96,4,3,3,248928,0.2489
GPU2,dynamic,3,56623104,3538944,10,32,96,1,96,4,3,3,249343,0.2493
GPU0,dynamic,3,56623104,3538944,10,32,96,1,96,4,3,3,249630,0.2496
GPU4,dynamic,3,56623104,3538944,10,32,96,1,96,4,3,3,249866,0.2499
GPU5,guided,3,56623104,3538944,10,32,96,1,96,4,3,3,243125,0.2431
GPU4,guided,3,56623104,3538944,10,32,96,1,96,4,3,3,243961,0.2440
GPU0,guided,3,56623104,3538944,10,32,96,1,96,4,3,3,247523,0.2475
GPU3,guided,3,56623104,3538944,10,32,96,1,96,4,3,3,248791,0.2488
GPU1,guided,3,56623104,3538944,10,32,96,1,96,4,3,3,248968,0.2490
GPU2,guided,3,56623104,3538944,10,32,96,1,96,4,3,3,249065,0.2491
GPU5,static,4,56623104,3538944,10,32,96,1,96,4,3,3,44674,0.0447
GPU0,static,4,56623104,3538944,10,32,96,1,96,4,3,3,47392,0.0474
