Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,48,96,1,64,8,3,3,1492135,1.4921GPU0,static,1,113246208,3538944,100,48,96,1,64,8,3,3,273834291,273.8343
GPU4,static,1,113246208,3538944,100,48,96,1,64,8,3,3,546404978,546.4050
GPU1,static,1,113246208,3538944,100,48,96,1,64,8,3,3,546468663,546.4687
GPU2,static,1,113246208,3538944,100,48,96,1,64,8,3,3,546652283,546.6523
GPU3,static,1,113246208,3538944,100,48,96,1,64,8,3,3,547863638,547.8636
GPU5,static,1,113246208,3538944,100,48,96,1,64,8,3,3,593034187,593.0342
GPU1,dynamic,1,113246208,3538944,100,48,96,1,64,8,3,3,272430594,272.4306
GPU4,dynamic,1,113246208,3538944,100,48,96,1,64,8,3,3,272458704,272.4587
GPU2,dynamic,1,113246208,3538944,100,48,96,1,64,8,3,3,272876506,272.8765
GPU0,dynamic,1,113246208,3538944,100,48,96,1,64,8,3,3,273438912,273.4389
GPU3,dynamic,1,113246208,3538944,100,48,96,1,64,8,3,3,273984137,273.9841
GPU5,dynamic,1,113246208,3538944,100,48,96,1,64,8,3,3,319234693,319.2347
GPU1,guided,1,113246208,3538944,100,48,96,1,64,8,3,3,272443887,272.4439
GPU4,guided,1,113246208,3538944,100,48,96,1,64,8,3,3,272506642,272.5066
GPU2,guided,1,113246208,3538944,100,48,96,1,64,8,3,3,272828765,272.8288
GPU0,guided,1,113246208,3538944,100,48,96,1,64,8,3,3,273441476,273.4415
GPU3,guided,1,113246208,3538944,100,48,96,1,64,8,3,3,273938401,273.9384
GPU5,guided,1,113246208,3538944,100,48,96,1,64,8,3,3,319152493,319.1525
GPU2,static,2,113246208,3538944,100,48,96,1,64,8,3,3,2954267,2.9543
GPU3,static,2,113246208,3538944,100,48,96,1,64,8,3,3,2955810,2.9558
GPU4,static,2,113246208,3538944,100,48,96,1,64,8,3,3,2962986,2.9630
GPU1,static,2,113246208,3538944,100,48,96,1,64,8,3,3,2969139,2.9691
GPU0,static,2,113246208,3538944,100,48,96,1,64,8,3,3,2982040,2.9820
GPU5,static,2,113246208,3538944,100,48,96,1,64,8,3,3,3426619,3.4266
GPU1,dynamic,2,113246208,3538944,100,48,96,1,64,8,3,3,2931766,2.9318
GPU4,dynamic,2,113246208,3538944,100,48,96,1,64,8,3,3,2935471,2.9355
GPU0,dynamic,2,113246208,3538944,100,48,96,1,64,8,3,3,2937191,2.9372
GPU2,dynamic,2,113246208,3538944,100,48,96,1,64,8,3,3,2943340,2.9433
GPU3,dynamic,2,113246208,3538944,100,48,96,1,64,8,3,3,2946467,2.9465
GPU5,dynamic,2,113246208,3538944,100,48,96,1,64,8,3,3,3426697,3.4267
GPU4,guided,2,113246208,3538944,100,48,96,1,64,8,3,3,2927149,2.9271
GPU1,guided,2,113246208,3538944,100,48,96,1,64,8,3,3,2934466,2.9345
GPU0,guided,2,113246208,3538944,100,48,96,1,64,8,3,3,2937363,2.9374
GPU2,guided,2,113246208,3538944,100,48,96,1,64,8,3,3,2937982,2.9380
GPU3,guided,2,113246208,3538944,100,48,96,1,64,8,3,3,2947452,2.9475
GPU5,guided,2,113246208,3538944,100,48,96,1,64,8,3,3,3424482,3.4245
GPU1,static,3,113246208,3538944,100,48,96,1,64,8,3,3,2930616,2.9306
GPU4,static,3,113246208,3538944,100,48,96,1,64,8,3,3,2936393,2.9364
GPU3,static,3,113246208,3538944,100,48,96,1,64,8,3,3,2940999,2.9410
GPU0,static,3,113246208,3538944,100,48,96,1,64,8,3,3,2941349,2.9413
GPU2,static,3,113246208,3538944,100,48,96,1,64,8,3,3,2942056,2.9421
GPU5,static,3,113246208,3538944,100,48,96,1,64,8,3,3,3428968,3.4290
GPU1,dynamic,3,113246208,3538944,100,48,96,1,64,8,3,3,2929699,2.9297
GPU4,dynamic,3,113246208,3538944,100,48,96,1,64,8,3,3,2932249,2.9322
GPU3,dynamic,3,113246208,3538944,100,48,96,1,64,8,3,3,2939502,2.9395
GPU0,dynamic,3,113246208,3538944,100,48,96,1,64,8,3,3,2940153,2.9402
