Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,96,64,32,32,2,3,3,5633497,5.6335
GPU0,static,1,603979776,75497472,100,96,64,32,32,2,3,3,772612752,772.6128
GPU5,static,1,603979776,75497472,100,96,64,32,32,2,3,3,1544875501,1544.8755
GPU1,static,1,603979776,75497472,100,96,64,32,32,2,3,3,1546097990,1546.0980
GPU3,static,1,603979776,75497472,100,96,64,32,32,2,3,3,1547565594,1547.5656
GPU2,static,1,603979776,75497472,100,96,64,32,32,2,3,3,1547639249,1547.6392
GPU4,static,1,603979776,75497472,100,96,64,32,32,2,3,3,1548087451,1548.0875
GPU5,dynamic,1,603979776,75497472,100,96,64,32,32,2,3,3,772601427,772.6014
GPU3,dynamic,1,603979776,75497472,100,96,64,32,32,2,3,3,772953551,772.9536
GPU1,dynamic,1,603979776,75497472,100,96,64,32,32,2,3,3,773618213,773.6182
GPU0,dynamic,1,603979776,75497472,100,96,64,32,32,2,3,3,773691938,773.6919
GPU4,dynamic,1,603979776,75497472,100,96,64,32,32,2,3,3,775077807,775.0778
GPU2,dynamic,1,603979776,75497472,100,96,64,32,32,2,3,3,775777430,775.7774
GPU5,guided,1,603979776,75497472,100,96,64,32,32,2,3,3,772476894,772.4769
GPU0,guided,1,603979776,75497472,100,96,64,32,32,2,3,3,773470797,773.4708
GPU1,guided,1,603979776,75497472,100,96,64,32,32,2,3,3,773698548,773.6985
GPU3,guided,1,603979776,75497472,100,96,64,32,32,2,3,3,773839938,773.8399
GPU2,guided,1,603979776,75497472,100,96,64,32,32,2,3,3,774489892,774.4899
GPU4,guided,1,603979776,75497472,100,96,64,32,32,2,3,3,775416800,775.4168
GPU0,static,2,603979776,75497472,100,96,64,32,32,2,3,3,12409704,12.4097
GPU4,static,2,603979776,75497472,100,96,64,32,32,2,3,3,12426616,12.4266
GPU3,static,2,603979776,75497472,100,96,64,32,32,2,3,3,12438486,12.4385
GPU2,static,2,603979776,75497472,100,96,64,32,32,2,3,3,12448053,12.4481
GPU1,static,2,603979776,75497472,100,96,64,32,32,2,3,3,12467168,12.4672
GPU5,static,2,603979776,75497472,100,96,64,32,32,2,3,3,12511142,12.5111
GPU4,dynamic,2,603979776,75497472,100,96,64,32,32,2,3,3,12385270,12.3853
GPU0,dynamic,2,603979776,75497472,100,96,64,32,32,2,3,3,12387920,12.3879
GPU3,dynamic,2,603979776,75497472,100,96,64,32,32,2,3,3,12410599,12.4106
GPU1,dynamic,2,603979776,75497472,100,96,64,32,32,2,3,3,12410936,12.4109
GPU2,dynamic,2,603979776,75497472,100,96,64,32,32,2,3,3,12419904,12.4199
GPU5,dynamic,2,603979776,75497472,100,96,64,32,32,2,3,3,12433135,12.4331
GPU0,guided,2,603979776,75497472,100,96,64,32,32,2,3,3,12378178,12.3782
GPU4,guided,2,603979776,75497472,100,96,64,32,32,2,3,3,12395020,12.3950
GPU3,guided,2,603979776,75497472,100,96,64,32,32,2,3,3,12403028,12.4030
GPU1,guided,2,603979776,75497472,100,96,64,32,32,2,3,3,12410052,12.4101
GPU2,guided,2,603979776,75497472,100,96,64,32,32,2,3,3,12425107,12.4251
GPU5,guided,2,603979776,75497472,100,96,64,32,32,2,3,3,12448370,12.4484
GPU2,static,3,603979776,75497472,100,96,64,32,32,2,3,3,6103036,6.1030
GPU4,static,3,603979776,75497472,100,96,64,32,32,2,3,3,6127741,6.1277
GPU1,static,3,603979776,75497472,100,96,64,32,32,2,3,3,6134802,6.1348
GPU0,static,3,603979776,75497472,100,96,64,32,32,2,3,3,6157730,6.1577
GPU3,static,3,603979776,75497472,100,96,64,32,32,2,3,3,6193676,6.1937
GPU5,static,3,603979776,75497472,100,96,64,32,32,2,3,3,6200407,6.2004
GPU3,dynamic,3,603979776,75497472,100,96,64,32,32,2,3,3,4214587,4.2146
GPU4,dynamic,3,603979776,75497472,100,96,64,32,32,2,3,3,4263377,4.2634
GPU1,dynamic,3,603979776,75497472,100,96,64,32,32,2,3,3,4267773,4.2678
GPU2,dynamic,3,603979776,75497472,100,96,64,32,32,2,3,3,4268301,4.2683
GPU0,dynamic,3,603979776,75497472,100,96,64,32,32,2,3,3,4271388,4.2714
GPU5,dynamic,3,603979776,75497472,100,96,64,32,32,2,3,3,4273122,4.2731
GPU3,guided,3,603979776,75497472,100,96,64,32,32,2,3,3,4235994,4.2360
GPU2,guided,3,603979776,75497472,100,96,64,32,32,2,3,3,4246229,4.2462
GPU1,guided,3,603979776,75497472,100,96,64,32,32,2,3,3,4254267,4.2543
GPU4,guided,3,603979776,75497472,100,96,64,32,32,2,3,3,4259611,4.2596
GPU0,guided,3,603979776,75497472,100,96,64,32,32,2,3,3,4260133,4.2601
GPU5,guided,3,603979776,75497472,100,96,64,32,32,2,3,3,4262467,4.2625
GPU4,static,4,603979776,75497472,100,96,64,32,32,2,3,3,1946322,1.9463
GPU2,static,4,603979776,75497472,100,96,64,32,32,2,3,3,1969130,1.9691
GPU1,static,4,603979776,75497472,100,96,64,32,32,2,3,3,1969486,1.9695
GPU3,static,4,603979776,75497472,100,96,64,32,32,2,3,3,1972466,1.9725
GPU0,static,4,603979776,75497472,100,96,64,32,32,2,3,3,1972806,1.9728
GPU5,static,4,603979776,75497472,100,96,64,32,32,2,3,3,2004401,2.0044
GPU2,dynamic,4,603979776,75497472,100,96,64,32,32,2,3,3,2090594,2.0906
GPU3,dynamic,4,603979776,75497472,100,96,64,32,32,2,3,3,2112018,2.1120
GPU5,dynamic,4,603979776,75497472,100,96,64,32,32,2,3,3,2145879,2.1459
GPU0,dynamic,4,603979776,75497472,100,96,64,32,32,2,3,3,2146241,2.1462
GPU1,dynamic,4,603979776,75497472,100,96,64,32,32,2,3,3,2149211,2.1492
GPU4,dynamic,4,603979776,75497472,100,96,64,32,32,2,3,3,2149549,2.1495
GPU1,guided,4,603979776,75497472,100,96,64,32,32,2,3,3,2103593,2.1036
GPU0,guided,4,603979776,75497472,100,96,64,32,32,2,3,3,2126962,2.1270
GPU4,guided,4,603979776,75497472,100,96,64,32,32,2,3,3,2134601,2.1346
GPU2,guided,4,603979776,75497472,100,96,64,32,32,2,3,3,2134964,2.1350
GPU5,guided,4,603979776,75497472,100,96,64,32,32,2,3,3,2137946,2.1379
GPU3,guided,4,603979776,75497472,100,96,64,32,32,2,3,3,2138293,2.1383
