Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,16,1,48,2,3,3,284486,0.2845
GPU0,static,1,73728,9216,1000,1,16,1,48,2,3,3,89106199,89.1062
GPU4,static,1,73728,9216,1000,1,16,1,48,2,3,3,178223345,178.2233
GPU3,static,1,73728,9216,1000,1,16,1,48,2,3,3,178336287,178.3363
GPU1,static,1,73728,9216,1000,1,16,1,48,2,3,3,178365650,178.3656
GPU2,static,1,73728,9216,1000,1,16,1,48,2,3,3,178556324,178.5563
GPU5,static,1,73728,9216,1000,1,16,1,48,2,3,3,178615123,178.6151
GPU4,dynamic,1,73728,9216,1000,1,16,1,48,2,3,3,89004678,89.0047
GPU0,dynamic,1,73728,9216,1000,1,16,1,48,2,3,3,89030080,89.0301
GPU1,dynamic,1,73728,9216,1000,1,16,1,48,2,3,3,89096840,89.0968
GPU3,dynamic,1,73728,9216,1000,1,16,1,48,2,3,3,89113105,89.1131
GPU2,dynamic,1,73728,9216,1000,1,16,1,48,2,3,3,89315439,89.3154
GPU5,dynamic,1,73728,9216,1000,1,16,1,48,2,3,3,89358286,89.3583
GPU0,guided,1,73728,9216,1000,1,16,1,48,2,3,3,89004955,89.0050
GPU4,guided,1,73728,9216,1000,1,16,1,48,2,3,3,89006416,89.0064
GPU3,guided,1,73728,9216,1000,1,16,1,48,2,3,3,89101522,89.1015
GPU1,guided,1,73728,9216,1000,1,16,1,48,2,3,3,89109701,89.1097
GPU2,guided,1,73728,9216,1000,1,16,1,48,2,3,3,89316505,89.3165
GPU5,guided,1,73728,9216,1000,1,16,1,48,2,3,3,89376275,89.3763
GPU4,static,2,73728,9216,1000,1,16,1,48,2,3,3,5588239,5.5882
GPU0,static,2,73728,9216,1000,1,16,1,48,2,3,3,5588610,5.5886
GPU1,static,2,73728,9216,1000,1,16,1,48,2,3,3,5595000,5.5950
GPU3,static,2,73728,9216,1000,1,16,1,48,2,3,3,5596317,5.5963
GPU2,static,2,73728,9216,1000,1,16,1,48,2,3,3,5607819,5.6078
GPU5,static,2,73728,9216,1000,1,16,1,48,2,3,3,5613162,5.6132
GPU0,dynamic,2,73728,9216,1000,1,16,1,48,2,3,3,5587235,5.5872
GPU4,dynamic,2,73728,9216,1000,1,16,1,48,2,3,3,5588315,5.5883
GPU1,dynamic,2,73728,9216,1000,1,16,1,48,2,3,3,5593062,5.5931
GPU3,dynamic,2,73728,9216,1000,1,16,1,48,2,3,3,5594897,5.5949
GPU2,dynamic,2,73728,9216,1000,1,16,1,48,2,3,3,5605381,5.6054
GPU5,dynamic,2,73728,9216,1000,1,16,1,48,2,3,3,5610384,5.6104
GPU4,guided,2,73728,9216,1000,1,16,1,48,2,3,3,5585706,5.5857
GPU0,guided,2,73728,9216,1000,1,16,1,48,2,3,3,5587288,5.5873
GPU1,guided,2,73728,9216,1000,1,16,1,48,2,3,3,5592576,5.5926
GPU3,guided,2,73728,9216,1000,1,16,1,48,2,3,3,5593124,5.5931
GPU2,guided,2,73728,9216,1000,1,16,1,48,2,3,3,5605603,5.6056
GPU5,guided,2,73728,9216,1000,1,16,1,48,2,3,3,5609298,5.6093
GPU4,static,3,73728,9216,1000,1,16,1,48,2,3,3,5588978,5.5890
GPU0,static,3,73728,9216,1000,1,16,1,48,2,3,3,5589377,5.5894
GPU1,static,3,73728,9216,1000,1,16,1,48,2,3,3,5594147,5.5941
GPU3,static,3,73728,9216,1000,1,16,1,48,2,3,3,5595557,5.5956
GPU2,static,3,73728,9216,1000,1,16,1,48,2,3,3,5605935,5.6059
GPU5,static,3,73728,9216,1000,1,16,1,48,2,3,3,5612758,5.6128
GPU0,dynamic,3,73728,9216,1000,1,16,1,48,2,3,3,5585968,5.5860
GPU4,dynamic,3,73728,9216,1000,1,16,1,48,2,3,3,5586605,5.5866
GPU1,dynamic,3,73728,9216,1000,1,16,1,48,2,3,3,5590734,5.5907
GPU3,dynamic,3,73728,9216,1000,1,16,1,48,2,3,3,5594114,5.5941
GPU2,dynamic,3,73728,9216,1000,1,16,1,48,2,3,3,5604559,5.6046
GPU5,dynamic,3,73728,9216,1000,1,16,1,48,2,3,3,5610145,5.6101
GPU4,guided,3,73728,9216,1000,1,16,1,48,2,3,3,5586521,5.5865
GPU0,guided,3,73728,9216,1000,1,16,1,48,2,3,3,5586911,5.5869
GPU3,guided,3,73728,9216,1000,1,16,1,48,2,3,3,5592956,5.5930
GPU1,guided,3,73728,9216,1000,1,16,1,48,2,3,3,5593338,5.5933
GPU2,guided,3,73728,9216,1000,1,16,1,48,2,3,3,5604452,5.6045
GPU5,guided,3,73728,9216,1000,1,16,1,48,2,3,3,5608482,5.6085
GPU0,static,4,73728,9216,1000,1,16,1,48,2,3,3,118980,0.1190
GPU1,static,4,73728,9216,1000,1,16,1,48,2,3,3,119497,0.1195
GPU5,static,4,73728,9216,1000,1,16,1,48,2,3,3,120415,0.1204
GPU4,static,4,73728,9216,1000,1,16,1,48,2,3,3,120966,0.1210
GPU2,static,4,73728,9216,1000,1,16,1,48,2,3,3,121204,0.1212
GPU3,static,4,73728,9216,1000,1,16,1,48,2,3,3,121329,0.1213
GPU1,dynamic,4,73728,9216,1000,1,16,1,48,2,3,3,119026,0.1190
GPU0,dynamic,4,73728,9216,1000,1,16,1,48,2,3,3,119341,0.1193
GPU5,dynamic,4,73728,9216,1000,1,16,1,48,2,3,3,120118,0.1201
GPU3,dynamic,4,73728,9216,1000,1,16,1,48,2,3,3,120634,0.1206
GPU2,dynamic,4,73728,9216,1000,1,16,1,48,2,3,3,121074,0.1211
GPU4,dynamic,4,73728,9216,1000,1,16,1,48,2,3,3,121191,0.1212
GPU0,guided,4,73728,9216,1000,1,16,1,48,2,3,3,118857,0.1189
GPU1,guided,4,73728,9216,1000,1,16,1,48,2,3,3,119402,0.1194
GPU4,guided,4,73728,9216,1000,1,16,1,48,2,3,3,119752,0.1198
GPU5,guided,4,73728,9216,1000,1,16,1,48,2,3,3,120402,0.1204
GPU3,guided,4,73728,9216,1000,1,16,1,48,2,3,3,120687,0.1207
GPU2,guided,4,73728,9216,1000,1,16,1,48,2,3,3,121006,0.1210
