Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,48,1,1,8,3,3,29812,0.0298
GPU0,static,1,18432,576,100,1,48,1,1,8,3,3,2106308,2.1063
GPU4,static,1,18432,576,100,1,48,1,1,8,3,3,4348909,4.3489
GPU5,static,1,18432,576,100,1,48,1,1,8,3,3,4349433,4.3494
GPU1,static,1,18432,576,100,1,48,1,1,8,3,3,4353277,4.3533
GPU2,static,1,18432,576,100,1,48,1,1,8,3,3,4358433,4.3584
GPU3,static,1,18432,576,100,1,48,1,1,8,3,3,4383798,4.3838
GPU4,dynamic,1,18432,576,100,1,48,1,1,8,3,3,2105532,2.1055
GPU0,dynamic,1,18432,576,100,1,48,1,1,8,3,3,2105638,2.1056
GPU5,dynamic,1,18432,576,100,1,48,1,1,8,3,3,2106090,2.1061
GPU1,dynamic,1,18432,576,100,1,48,1,1,8,3,3,2112088,2.1121
GPU2,dynamic,1,18432,576,100,1,48,1,1,8,3,3,2115109,2.1151
GPU3,dynamic,1,18432,576,100,1,48,1,1,8,3,3,2118036,2.1180
GPU4,guided,1,18432,576,100,1,48,1,1,8,3,3,2106135,2.1061
GPU0,guided,1,18432,576,100,1,48,1,1,8,3,3,2106220,2.1062
GPU5,guided,1,18432,576,100,1,48,1,1,8,3,3,2106935,2.1069
GPU1,guided,1,18432,576,100,1,48,1,1,8,3,3,2112439,2.1124
GPU2,guided,1,18432,576,100,1,48,1,1,8,3,3,2115672,2.1157
GPU3,guided,1,18432,576,100,1,48,1,1,8,3,3,2117911,2.1179
GPU0,static,2,18432,576,100,1,48,1,1,8,3,3,44150,0.0442
GPU4,static,2,18432,576,100,1,48,1,1,8,3,3,44162,0.0442
GPU5,static,2,18432,576,100,1,48,1,1,8,3,3,44184,0.0442
GPU1,static,2,18432,576,100,1,48,1,1,8,3,3,44255,0.0443
GPU2,static,2,18432,576,100,1,48,1,1,8,3,3,44328,0.0443
GPU3,static,2,18432,576,100,1,48,1,1,8,3,3,44459,0.0445
GPU0,dynamic,2,18432,576,100,1,48,1,1,8,3,3,44167,0.0442
GPU4,dynamic,2,18432,576,100,1,48,1,1,8,3,3,44201,0.0442
GPU5,dynamic,2,18432,576,100,1,48,1,1,8,3,3,44211,0.0442
GPU1,dynamic,2,18432,576,100,1,48,1,1,8,3,3,44295,0.0443
GPU2,dynamic,2,18432,576,100,1,48,1,1,8,3,3,44434,0.0444
GPU3,dynamic,2,18432,576,100,1,48,1,1,8,3,3,44470,0.0445
GPU0,guided,2,18432,576,100,1,48,1,1,8,3,3,44204,0.0442
GPU4,guided,2,18432,576,100,1,48,1,1,8,3,3,44210,0.0442
GPU5,guided,2,18432,576,100,1,48,1,1,8,3,3,44218,0.0442
GPU1,guided,2,18432,576,100,1,48,1,1,8,3,3,44284,0.0443
GPU2,guided,2,18432,576,100,1,48,1,1,8,3,3,44415,0.0444
GPU3,guided,2,18432,576,100,1,48,1,1,8,3,3,44485,0.0445
GPU4,static,3,18432,576,100,1,48,1,1,8,3,3,44138,0.0441
GPU0,static,3,18432,576,100,1,48,1,1,8,3,3,44142,0.0441
GPU5,static,3,18432,576,100,1,48,1,1,8,3,3,44145,0.0441
GPU1,static,3,18432,576,100,1,48,1,1,8,3,3,44237,0.0442
GPU2,static,3,18432,576,100,1,48,1,1,8,3,3,44343,0.0443
GPU3,static,3,18432,576,100,1,48,1,1,8,3,3,44389,0.0444
GPU4,dynamic,3,18432,576,100,1,48,1,1,8,3,3,44191,0.0442
GPU0,dynamic,3,18432,576,100,1,48,1,1,8,3,3,44204,0.0442
GPU5,dynamic,3,18432,576,100,1,48,1,1,8,3,3,44213,0.0442
GPU1,dynamic,3,18432,576,100,1,48,1,1,8,3,3,44294,0.0443
GPU2,dynamic,3,18432,576,100,1,48,1,1,8,3,3,44406,0.0444
GPU3,dynamic,3,18432,576,100,1,48,1,1,8,3,3,44483,0.0445
GPU0,guided,3,18432,576,100,1,48,1,1,8,3,3,44163,0.0442
GPU4,guided,3,18432,576,100,1,48,1,1,8,3,3,44189,0.0442
GPU5,guided,3,18432,576,100,1,48,1,1,8,3,3,44200,0.0442
GPU1,guided,3,18432,576,100,1,48,1,1,8,3,3,44332,0.0443
GPU2,guided,3,18432,576,100,1,48,1,1,8,3,3,44354,0.0444
GPU3,guided,3,18432,576,100,1,48,1,1,8,3,3,44411,0.0444
GPU0,static,4,18432,576,100,1,48,1,1,8,3,3,44122,0.0441
GPU4,static,4,18432,576,100,1,48,1,1,8,3,3,44124,0.0441
GPU5,static,4,18432,576,100,1,48,1,1,8,3,3,44127,0.0441
GPU1,static,4,18432,576,100,1,48,1,1,8,3,3,44244,0.0442
GPU2,static,4,18432,576,100,1,48,1,1,8,3,3,44297,0.0443
GPU3,static,4,18432,576,100,1,48,1,1,8,3,3,44327,0.0443
GPU4,dynamic,4,18432,576,100,1,48,1,1,8,3,3,44211,0.0442
GPU0,dynamic,4,18432,576,100,1,48,1,1,8,3,3,44219,0.0442
GPU5,dynamic,4,18432,576,100,1,48,1,1,8,3,3,44237,0.0442
GPU1,dynamic,4,18432,576,100,1,48,1,1,8,3,3,44275,0.0443
GPU2,dynamic,4,18432,576,100,1,48,1,1,8,3,3,44401,0.0444
GPU3,dynamic,4,18432,576,100,1,48,1,1,8,3,3,44435,0.0444
GPU5,guided,4,18432,576,100,1,48,1,1,8,3,3,44214,0.0442
GPU0,guided,4,18432,576,100,1,48,1,1,8,3,3,44219,0.0442
GPU4,guided,4,18432,576,100,1,48,1,1,8,3,3,44223,0.0442
GPU1,guided,4,18432,576,100,1,48,1,1,8,3,3,44301,0.0443
GPU2,guided,4,18432,576,100,1,48,1,1,8,3,3,44398,0.0444
GPU3,guided,4,18432,576,100,1,48,1,1,8,3,3,44466,0.0445
