Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,16,16,2,3,3,32036,0.0320
GPU0,static,1,24576,3072,100,1,1,16,16,2,3,3,2967579,2.9676
GPU4,static,1,24576,3072,100,1,1,16,16,2,3,3,6067481,6.0675
GPU3,static,1,24576,3072,100,1,1,16,16,2,3,3,6067612,6.0676
GPU1,static,1,24576,3072,100,1,1,16,16,2,3,3,6068190,6.0682
GPU5,static,1,24576,3072,100,1,1,16,16,2,3,3,6075893,6.0759
GPU2,static,1,24576,3072,100,1,1,16,16,2,3,3,6089633,6.0896
GPU4,dynamic,1,24576,3072,100,1,1,16,16,2,3,3,2967054,2.9671
GPU3,dynamic,1,24576,3072,100,1,1,16,16,2,3,3,2967122,2.9671
GPU2,dynamic,1,24576,3072,100,1,1,16,16,2,3,3,2967227,2.9672
GPU0,dynamic,1,24576,3072,100,1,1,16,16,2,3,3,2967256,2.9673
GPU1,dynamic,1,24576,3072,100,1,1,16,16,2,3,3,2967689,2.9677
GPU5,dynamic,1,24576,3072,100,1,1,16,16,2,3,3,2975359,2.9754
GPU4,guided,1,24576,3072,100,1,1,16,16,2,3,3,2967039,2.9670
GPU3,guided,1,24576,3072,100,1,1,16,16,2,3,3,2967225,2.9672
GPU2,guided,1,24576,3072,100,1,1,16,16,2,3,3,2967255,2.9673
GPU0,guided,1,24576,3072,100,1,1,16,16,2,3,3,2967783,2.9678
GPU1,guided,1,24576,3072,100,1,1,16,16,2,3,3,2968228,2.9682
GPU5,guided,1,24576,3072,100,1,1,16,16,2,3,3,2974932,2.9749
GPU4,static,2,24576,3072,100,1,1,16,16,2,3,3,2967015,2.9670
GPU0,static,2,24576,3072,100,1,1,16,16,2,3,3,2967149,2.9671
GPU3,static,2,24576,3072,100,1,1,16,16,2,3,3,2967703,2.9677
GPU1,static,2,24576,3072,100,1,1,16,16,2,3,3,2967742,2.9677
GPU2,static,2,24576,3072,100,1,1,16,16,2,3,3,2967762,2.9678
GPU5,static,2,24576,3072,100,1,1,16,16,2,3,3,2974799,2.9748
GPU4,dynamic,2,24576,3072,100,1,1,16,16,2,3,3,2966984,2.9670
GPU3,dynamic,2,24576,3072,100,1,1,16,16,2,3,3,2967135,2.9671
GPU0,dynamic,2,24576,3072,100,1,1,16,16,2,3,3,2967173,2.9672
GPU2,dynamic,2,24576,3072,100,1,1,16,16,2,3,3,2967196,2.9672
GPU1,dynamic,2,24576,3072,100,1,1,16,16,2,3,3,2967702,2.9677
GPU5,dynamic,2,24576,3072,100,1,1,16,16,2,3,3,2974316,2.9743
GPU4,guided,2,24576,3072,100,1,1,16,16,2,3,3,2966992,2.9670
GPU3,guided,2,24576,3072,100,1,1,16,16,2,3,3,2967087,2.9671
GPU0,guided,2,24576,3072,100,1,1,16,16,2,3,3,2967155,2.9672
GPU2,guided,2,24576,3072,100,1,1,16,16,2,3,3,2967575,2.9676
GPU1,guided,2,24576,3072,100,1,1,16,16,2,3,3,2968104,2.9681
GPU5,guided,2,24576,3072,100,1,1,16,16,2,3,3,2975168,2.9752
GPU2,static,3,24576,3072,100,1,1,16,16,2,3,3,186230,0.1862
GPU4,static,3,24576,3072,100,1,1,16,16,2,3,3,186232,0.1862
GPU3,static,3,24576,3072,100,1,1,16,16,2,3,3,186244,0.1862
GPU0,static,3,24576,3072,100,1,1,16,16,2,3,3,186255,0.1863
GPU1,static,3,24576,3072,100,1,1,16,16,2,3,3,186262,0.1863
GPU5,static,3,24576,3072,100,1,1,16,16,2,3,3,186701,0.1867
GPU3,dynamic,3,24576,3072,100,1,1,16,16,2,3,3,186356,0.1864
GPU0,dynamic,3,24576,3072,100,1,1,16,16,2,3,3,186365,0.1864
GPU4,dynamic,3,24576,3072,100,1,1,16,16,2,3,3,186371,0.1864
GPU1,dynamic,3,24576,3072,100,1,1,16,16,2,3,3,186380,0.1864
