Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,32,1,16,4,3,3,44397,0.0444
GPU0,static,1,98304,6144,10,1,32,1,16,4,3,3,1305568,1.3056
GPU2,static,1,98304,6144,10,1,32,1,16,4,3,3,2524067,2.5241
GPU1,static,1,98304,6144,10,1,32,1,16,4,3,3,2529331,2.5293
GPU4,static,1,98304,6144,10,1,32,1,16,4,3,3,2532588,2.5326
GPU5,static,1,98304,6144,10,1,32,1,16,4,3,3,2543246,2.5432
GPU3,static,1,98304,6144,10,1,32,1,16,4,3,3,2563515,2.5635
GPU2,dynamic,1,98304,6144,10,1,32,1,16,4,3,3,1145007,1.1450
GPU5,dynamic,1,98304,6144,10,1,32,1,16,4,3,3,1145069,1.1451
GPU3,dynamic,1,98304,6144,10,1,32,1,16,4,3,3,1145084,1.1451
GPU1,dynamic,1,98304,6144,10,1,32,1,16,4,3,3,1147397,1.1474
GPU4,dynamic,1,98304,6144,10,1,32,1,16,4,3,3,1148514,1.1485
GPU0,dynamic,1,98304,6144,10,1,32,1,16,4,3,3,1151507,1.1515
GPU5,guided,1,98304,6144,10,1,32,1,16,4,3,3,1145093,1.1451
GPU3,guided,1,98304,6144,10,1,32,1,16,4,3,3,1145130,1.1451
GPU2,guided,1,98304,6144,10,1,32,1,16,4,3,3,1145174,1.1452
GPU1,guided,1,98304,6144,10,1,32,1,16,4,3,3,1147535,1.1475
GPU4,guided,1,98304,6144,10,1,32,1,16,4,3,3,1148536,1.1485
GPU0,guided,1,98304,6144,10,1,32,1,16,4,3,3,1151790,1.1518
GPU3,static,2,98304,6144,10,1,32,1,16,4,3,3,36309,0.0363
GPU2,static,2,98304,6144,10,1,32,1,16,4,3,3,36319,0.0363
GPU1,static,2,98304,6144,10,1,32,1,16,4,3,3,36352,0.0364
GPU4,static,2,98304,6144,10,1,32,1,16,4,3,3,36349,0.0363
GPU5,static,2,98304,6144,10,1,32,1,16,4,3,3,36377,0.0364
GPU0,static,2,98304,6144,10,1,32,1,16,4,3,3,36531,0.0365
GPU3,dynamic,2,98304,6144,10,1,32,1,16,4,3,3,36322,0.0363
GPU5,dynamic,2,98304,6144,10,1,32,1,16,4,3,3,36332,0.0363
GPU2,dynamic,2,98304,6144,10,1,32,1,16,4,3,3,36340,0.0363
GPU1,dynamic,2,98304,6144,10,1,32,1,16,4,3,3,36373,0.0364
GPU4,dynamic,2,98304,6144,10,1,32,1,16,4,3,3,36491,0.0365
